date,risk_index_var95,revenue
2025-07-22,0.01796412511024063,89.70070889448657
2025-07-23,0.01796412511024063,90.51675228382848
2025-07-24,0.01796412511024063,92.39179125841372
2025-07-25,0.01796412511024063,89.02834836827034
2025-07-28,0.01833702524667728,90.87743461555299
2025-07-29,0.0166122020227302,90.96764483863453
2025-07-30,0.0166122020227302,91.20238934709195
2025-07-31,0.01715405362606656,92.92710992492363
2025-08-01,0.021141451214401086,90.23644754830535
2025-08-04,0.021141451214401086,91.43537155396358
2025-08-05,0.021141451214401086,89.1975158739246
2025-08-06,0.021141451214401086,88.3853604752934
2025-08-07,0.02128039127764868,89.02401613585491
2025-08-08,0.02128039127764868,89.72354954808249
2025-08-11,0.02128039127764868,89.62466439885623
2025-08-12,0.019845048959828856,88.45089341173552
2025-08-13,0.019142128816563457,90.56467026416009
2025-08-14,0.019142128816563457,90.77127808692663
2025-08-15,0.020073523466654045,93.73944932297385
2025-08-18,0.020073523466654045,92.77850518359548
2025-08-19,0.01679710561533981,90.32158216649186
2025-08-20,0.01679710561533981,91.17037215000633
2025-08-21,0.01679710561533981,89.40628418957459
