revenue,risk_index_var95,synthetic_aux
45054.34423192984,47.248577487733165,0.42986369482223
41783.36269728174,64.94941311234396,0.6960427239628685
49773.76574571953,41.341688843067566,-1.184117966757189
45788.8357326393,59.68278354591481,-0.6617025720390349
44304.19760709013,33.17130228384195,-0.43643524714322124
49526.79001859865,46.65114970014225,-1.169801907772864
41388.525054949234,51.62753065105006,1.739367877130134
42948.52515531272,55.86222331359278,-0.4959107284421519
42049.63808439487,57.11226579792855,0.3289696294602021
44569.60781216364,57.93347235199925,-0.258572545473924
46900.43973135286,46.51274927751562,1.5834728788021222
47017.741377240825,45.376482073354325,1.3203609870818391
47858.39359549424,58.57975881257154,0.6333526228249152
41532.13715846496,48.08695675118385,-2.2035098806466507
37538.86610209656,37.24313676662078,0.05202897425988651
44803.11609936697,38.66712785996519,0.6836861907765345
43481.32915588306,40.805477139983886,1.0039615758421696
47974.75020801435,54.97160744053764,-0.6179070447076008
48276.77176194848,51.42425736070565,1.8220113633283233
47243.30672105736,56.904853540677685,-1.3204309700132935
47767.69608052372,45.727473536634655,-0.6615280218152191
46877.88175163726,51.585396910767145,0.9350499881140221
48340.9025895652,56.25590393967337,0.049054613825311656
43514.76436372606,46.90653460279761,2.002392583645255
46009.29604357452,54.56775237557412,0.18851919251246557
45796.01716069089,43.380740589333485,-0.6331940901922267
48025.92081037417,46.36946153434928,-0.37756350523280824
44360.69101052829,46.18262106001671,-1.0911461176191954
46128.49419248949,38.041603544109606,-1.277680166386608
45786.850601196566,54.86972480785582,0.6304114907682319
45084.09068977234,45.30597659797276,0.5811658124128057
48503.550068545446,50.12494118727688,1.294558819441117
40597.71487752462,54.80746658905909,-0.7546057912599311
42646.420427011646,54.46531176029944,1.689107452443673
42351.90593843888,56.653851089727866,-0.2873877078086663
38880.969059043775,49.01514515490577,1.5744082788445868
43457.24870508149,45.76701687955846,-0.4327858471825968
48152.63984609554,49.20281789093601,-0.735483292342275
43120.54648010264,33.1266556604197,0.24978537155866684
44856.83527891785,35.528875275769124,1.0314530848694723
47680.412955307096,36.77300387645597,0.16100957671534466
48786.362203681296,40.027531723985184,-0.5855288241233366
46272.31526788971,53.997742267234365,-1.341219714076669
48974.18280227612,40.94520944639939,-1.401520214917428
45822.58491045506,46.2183744596061,0.5026828498748657
45046.879285860894,62.992282977860654,0.989713033285805
43789.28217813008,46.437360289385744,-0.1642945926252907
42443.409144465455,57.37515568467087,-1.0743648582284346
42215.25722278719,40.66382319990123,0.8730421526217066
44679.424866335554,47.9456244213237,-1.2803939447145731
47270.72859224311,40.49977945089419,-0.7130680950592722
50755.46980241728,46.60966924099438,0.6210178535400985
42861.82521881776,58.40308137457396,-2.2501411735745918
45105.69789694894,32.726795768076514,0.38636959756630584
43399.676554782425,54.344236435458576,-0.5816408364095031
47709.37398818834,52.377356023322776,0.10927969747781388
44893.76010110067,44.05850044303206,-0.07570152622082311
38772.01309719127,35.539421456115456,0.20211439504395987
48871.4463839621,50.7212950771387,0.6941719367070082
43549.60661069724,44.70507290936197,-0.7583697508984092
44677.51073850498,52.32676211354704,1.4209820223119163
42816.96534075907,50.21852145523443,0.726093788947765
45959.28483952243,66.01778891320916,0.843732662303268
46996.44456911712,47.60644372526976,1.1648639811110282
44204.06998604455,39.76502507378135,0.7875882217058694
47201.11676879502,51.79275634956316,0.844078680578592
47349.76158255265,52.19996683971765,0.07559361074288512
51593.01005687303,63.59187575240436,-1.4267738509897323
45973.77504250436,58.35111245914578,-0.13504510003701392
41997.67182044221,53.56871059149509,-0.7695146401767057
50957.63071917942,64.63302891219561,-1.4227417685154136
43579.019818520814,38.11236945677149,0.25845279091298756
48576.07549443244,43.60248467250252,-0.5685494541476426
46038.24020986079,40.73424058594475,-1.0298044380114637
45138.81564560304,46.10190196844232,-1.0430010800715654
45394.30430507132,36.23313852443691,0.26841707970891465
52615.21881655618,56.351509468144044,0.35867194917034445
51964.27435064273,47.777773029012266,1.3224574697668332
44443.17585199515,35.29193705497342,-0.013914668524093734
45261.876882502176,39.84420918792458,1.0418397592128221
49604.93708933939,53.13513847450195,1.4022648267725224
44468.76878317122,58.38126567894381,1.1501656361496921
49395.28818788491,69.96730891691786,-2.3653039062769743
49419.04641534723,79.1386246600733,1.228683719203421
47439.01595430385,54.14409433275996,0.33962000824864264
42312.44783811354,40.10461879968136,0.42377135285334727
38672.841983195525,28.679537192686908,0.37122741773625884
40102.303446838734,52.67711462343836,0.3827571602707609
41672.31834665879,41.87058904689674,0.3194142202523809
44125.54543296638,45.84642739820315,-0.35891330853862047
44385.90908118195,43.87903200940192,-1.9016352983759945
51642.74442358888,48.59209113583615,-0.10891472790742324
50597.15638666707,60.65980230787643,-0.8037318485206766
43302.184931909534,51.57048567445344,1.0801634125378852
46852.76355290645,48.41365162961311,-0.2887665059953775
43535.98078755805,39.64346247174189,0.08347535610700986
43137.288952234485,33.25317055295643,-0.8496059556101431
45972.40745735815,45.13692090926669,-0.5106224678981267
47792.97428994419,49.4621744918168,-0.011533061686586776
47103.740444643816,67.67929913579883,-1.4853751842635452
49347.88402397054,51.30274521472886,0.3006851142946058
43753.47273480046,59.827395110230576,-0.10607225344775092
45419.86246883983,45.00704401460848,-1.1857198050052338
52371.088660087065,38.15056233582976,-2.3982328653977714
45511.09911319698,40.34883237767628,0.513052133880305
49429.37224237562,42.74773935464247,-0.29758403894333035
48828.72421344182,71.28469732435164,-0.5300084132181584
46756.66727092013,41.78613320775614,-0.23615462985294203
46835.83746130554,58.38489203736345,1.816475940881144
44405.26464280296,40.97072821912974,-0.049800969059643194
44779.44042527284,59.315730128742445,0.08661926298854213
47752.8452361997,53.84950966105863,-1.487072869675398
43257.42295525299,48.43362102341909,1.6473390663560998
47947.84067757777,49.59237473864566,0.9174879834442943
48470.11577882246,43.452123045706095,1.066934867005179
47634.88086349019,54.4607220148208,0.0476727312116796
44595.27362292399,45.4501651965922,0.9166547888245957
45891.16982140539,37.74394236232752,0.37094683509441023
43540.45574417722,37.22062425680381,0.6131890778590062
49013.74687766199,51.7258791772212,-0.1521929584082903
42400.69125504715,65.79091256410435,-1.473887948041959
45185.16783193219,51.59991613573438,1.028854347803183
39885.19802329615,48.813616738901175,-1.934959636609707
41857.80887684143,52.85826139602543,-0.23993667125803605
51658.78877948992,63.06001741706825,-0.20452248839966083
48948.81394755169,52.193825013638566,-1.0428601409845046
43348.44662314514,45.89072769166263,0.6131231363365798
42820.03608394918,61.062887100598886,-0.20032970140956835
37620.92121262898,54.28756438461613,-0.4368683255972816
46212.42066659729,65.35755991995993,0.5198417309776412
53481.1263614085,51.83234437221906,-0.47657904055841377
45835.28997632635,37.755309682795,1.3889799748383085
42679.49210275674,36.31840800754336,0.35145507618731386
49376.35414717842,66.5092793223125,-0.47433298683443925
43385.52380595663,67.23665720783296,-1.9442649759855442
44892.60685596797,48.20480786717399,-1.3077531969011476
45838.607633684034,46.16812678864012,1.0868307847683634
47495.431195227495,64.61444292242203,-0.050604063111342405
47043.963546618055,38.92954317956512,-0.2831250656795347
45960.26325596117,41.05272981044173,1.643251614242697
48776.97020795084,56.433267946890446,-1.2826492440738984
43461.35700587622,46.0539487714041,-0.5856577998413593
48687.29998516756,49.948781332799285,-0.47258767675848407
50690.67936464256,48.36557101475488,0.5863372815313004
43494.640899604485,53.37574548798933,-0.663535198304047
45025.89126643278,64.07481861313717,-0.6134178486140281
50116.05489724279,50.90584906901746,-1.6051493968851136
46198.69459184705,56.43938793276858,0.7293494040178566
47751.25765496244,29.498278989689773,0.8061393585150219
44613.93078200731,49.51281598069882,-0.476376747401162
49353.260404460685,41.56769729707129,0.16333994554129863
44931.881777908,37.81186939576372,-1.2926461227593415
45720.90362965359,41.21847633071249,-0.4718131547409021
50293.20593616874,46.65876559299188,1.377950952722521
46013.77161849471,59.15902542356013,0.13573073406713437
41584.96245093765,36.73607282260436,2.310363486795888
44691.06516702823,50.30631492594417,-0.7871927421571577
46775.99853192912,45.15830566666421,0.5802844167243075
40909.5150702241,46.72326905638039,-0.19550582783310236
49115.72209831889,60.027578253046045,0.5658178468280931
45029.424571551484,55.38115437003926,-0.0072113596587564995
51048.31571113198,63.37398107442744,-0.5611981104091591
38631.81227019871,48.454943207501,-0.8676167643217026
42805.171540682655,43.04057388329297,3.0660367390488967
40671.96496604109,47.761411831195005,-0.07734505972421603
43812.30775043361,52.42496791271222,-2.016660690233245
46954.88573347128,51.76573358453711,-0.6486006079033346
44161.0544369707,39.156119277666335,0.6780397271239971
45348.455031109406,50.90489781627874,-0.5000084331847482
45796.31938202651,52.28228330138905,1.3604462024852575
49631.133566900535,75.17474037533921,1.0023982728439578
45226.605407708674,68.7684461128167,-0.1523386358242358
47096.656902026574,41.4675664944118,-0.47221594277604334
47643.13787729744,47.12616638450824,-1.0048010070276965
45398.983410763896,35.36557998162997,-0.6999665423133247
46960.7519114976,44.09292986036513,-1.473143074665625
47267.98000673439,53.156050035903405,1.2043962915330844
53552.24425325909,62.05853620888234,1.5907007871260619
44863.81688155014,42.70916162256391,-1.256138069727733
44293.77461691491,43.45853559932203,-1.1816829756864633
41162.670423241485,28.52710970261345,-1.768511857086917
42708.0128836126,48.37334079455092,-0.963854230732174
40991.6873429653,39.37585588140437,-3.1063368012832915
42698.28074746796,44.70560572633927,-1.1422789566319196
44735.72592124268,41.23139221832412,1.2969153998005238
46889.77032039008,49.05737445747443,-0.345672529464465
44044.15210602853,32.42271608643369,0.8545842348534083
41942.93987324168,35.3295475460901,-0.4889690638420449
51255.650226493846,71.29247112028298,1.760667296993123
46673.330919374006,37.125774187259694,0.19921798301385701
44204.91238358839,39.032144215453606,-0.3820022921434805
46245.54779999144,68.36913528321314,2.552424025371081
51131.36436557789,79.05067169240407,-0.3244718562854392
45158.0408078679,38.28433371174658,-1.2212233497261362
41213.71947360922,46.3175104321197,0.2019100019601099
46205.925893175394,53.415555509405095,-0.03883503855807973
48860.54460950986,67.28697644405592,1.066324553166257
42116.68714642285,40.13142921571762,-0.9216339244978112
46275.1967633818,47.5472215405789,0.8047169314794976
42568.33763550073,57.77337576061744,0.8527484705742913
50530.27758939646,54.347660744666186,-0.6676872919350705
49292.462669702174,46.23843928769901,0.16324400572267767
45081.86043967186,48.66177035483959,-0.8307519568543374
45440.48804347324,36.25104191630018,2.3458080738406677
38484.42560983078,47.61826256025335,-0.7041395622801669
42211.29203119326,47.33612509991045,-0.4530744436687142
45397.26710709512,52.32169889626256,-1.0658380219633747
42117.2082731366,44.44672781180984,-0.3461212751731734
48709.03567494614,54.71538522545139,-0.005876026696904225
53207.148573627775,60.127158178198286,0.7677891353446865
42656.67103491425,51.55429327668466,-0.6104866460656994
43909.71747782346,53.51756408399204,-0.1857739586715857
46770.13152202324,50.53155347577867,-1.416489366414042
50833.44971720856,50.000843930914144,-0.8274022267661552
41467.00742212888,42.78441966457152,2.755807558275951
47126.90148092879,53.16494261673308,1.0412431916947957
51347.15263434314,49.02713401586511,-0.7814240416773149
43556.52452617891,70.93168308930595,-1.3373972415282913
44044.8182624328,65.73354902475242,-0.9755828305996581
45192.19604368529,53.85846552556501,-0.02169085951373511
43522.56610980004,42.369427903052326,0.034727788359190326
47102.91009688083,38.87588528016582,-0.7443606009308561
48154.35070316916,61.911429530888654,-1.2865744667376442
40990.41289125018,52.62749225147139,1.4223785052484463
48122.40329277237,54.80143403391611,0.4516854512950959
42173.880153564016,32.55414013025808,-0.3745680195679353
50936.26782869354,59.27438481558181,-0.22066120781608659
44662.54179654647,54.54420338214363,-0.5295304591256691
42757.63732939592,38.89569315585522,-2.9360454460171126
47057.56506347365,45.28475192550051,0.1156618270926259
48605.24009223864,52.6371720435652,-1.070544409695766
47407.2582498361,50.52466798356244,-1.0026842990328195
40592.60262488131,47.07828814196445,-0.6402624053903738
47489.9173981056,48.96511731934039,0.7323017147112972
42594.70299112854,47.48022621793115,-1.170530808407683
46888.90334928775,51.52562512102469,-1.434281459674122
43494.58706139461,64.71491972993157,0.6398520751723783
44258.97631351164,24.333415590687025,0.7543689046395509
43295.98296966626,47.63149735490316,-0.958933707794222
42363.910954865365,51.76512421372447,0.5623976772929592
48496.65319707172,52.95993989687099,-0.2916324304147521
46278.63606744471,46.2808541867871,0.3012921765535601
42050.003456847015,32.43278217521417,-1.2609602800655342
50747.13112752013,53.2799548371411,0.8328944493608352
46750.8629922878,67.27350214164184,1.203258954116498
44255.68933601344,34.66138595083862,0.6370732356261833
47843.33395947363,58.63828013698189,0.5583399616951433
43746.771929866685,46.71474776877106,-3.772275156122734
47339.81966520517,49.38675654171153,0.2606297490669398
43136.16474566109,39.47101489296051,-0.025445316692543535
44363.73762652432,46.65543827644123,-0.1470455068463331
51647.98143304877,63.00044594698959,-0.63057798997102
43577.42813284795,55.82655241987707,0.0553649749135539
40840.432933703465,67.32311605409944,0.41211740512833367
52245.70525180892,61.774118889776936,-0.263788160540625
54174.8878725365,54.39086678929576,-0.46332413970987085
46876.91363505335,67.43934526167791,1.2297538109392712
40716.2776686254,54.38993158738299,-1.1053671072691253
46062.13388356864,58.27988176797059,1.0301551978238768
44785.44600623634,47.03429046465292,0.17681246373052467
45510.08345596427,50.665458158592045,-0.8043056452824273
41822.92728627413,43.02576176699724,-0.28998189606931385
48926.184148943255,59.89583934594853,-0.9199936028121969
46159.55777812042,38.21696376885134,0.6750645184094394
